case_file,corpus_side,entity,mention_count,snomed_concept,depth,mapping_status,context_sentence
case_044.txt,A,clinical,1,58147004,6,mapped,"If we follow the diagnostic scheme for a premature telarche or suspicion of precocious puberty, we request bone age and abdominal ultrasound (the EO is not advanced as in precocious puberty, and we assume that with a small uterus they mean a prepubertal uterus); according to the complementary examinations that we are …"
case_044.txt,A,complementary examinations,1,,,unmapped,"If we follow the diagnostic scheme for a premature telarche or suspicion of precocious puberty, we request bone age and abdominal ultrasound (the EO is not advanced as in precocious puberty, and we assume that with a small uterus they mean a prepubertal uterus); according to the complementary examinations that we are …"
case_044.txt,A,diagnostic scheme,1,,,unmapped,"If we follow the diagnostic scheme for a premature telarche or suspicion of precocious puberty, we request bone age and abdominal ultrasound (the EO is not advanced as in precocious puberty, and we assume that with a small uterus they mean a prepubertal uterus); according to the complementary examinations that we are …"
case_044.txt,A,drugs,1,,,unmapped,"We are presented with the case of a three-year-old girl with advanced mammary development, in principle without any associated cause (in principle she does not take drugs that can increase the level of estrogen in the blood, she does not seem to use body creams or eat a lot of chicken meat)."
case_044.txt,A,eo,1,18669006,4,mapped,"If we follow the diagnostic scheme for a premature telarche or suspicion of precocious puberty, we request bone age and abdominal ultrasound (the EO is not advanced as in precocious puberty, and we assume that with a small uterus they mean a prepubertal uterus); according to the complementary examinations that we are …"
case_044.txt,A,estrogen,1,41598000,15,mapped,"We are presented with the case of a three-year-old girl with advanced mammary development, in principle without any associated cause (in principle she does not take drugs that can increase the level of estrogen in the blood, she does not seem to use body creams or eat a lot of chicken meat)."
case_044.txt,A,granted,1,228131001,9,mapped,"If we take all the above data for granted, we could rule out option 4, which would be the treatment of a central precocious puberty."
case_044.txt,A,increase,1,260366006,5,mapped,"We are presented with the case of a three-year-old girl with advanced mammary development, in principle without any associated cause (in principle she does not take drugs that can increase the level of estrogen in the blood, she does not seem to use body creams or eat a lot of chicken meat)."
case_044.txt,A,level,1,276625007,4,mapped,"We are presented with the case of a three-year-old girl with advanced mammary development, in principle without any associated cause (in principle she does not take drugs that can increase the level of estrogen in the blood, she does not seem to use body creams or eat a lot of chicken meat)."
case_044.txt,A,mammography,1,71651007,13,mapped,"Regarding the option of mammography, breast ultrasound is used in pediatrics, and in this case it would be indicated if we were told that there is breast asymmetry (we discard option 3)."
case_044.txt,A,ovarian size,1,,,unmapped,"It seems that they want to present us with precocious puberty (or premature telarche) but they do not provide any analytical data and the ultrasound data are ambiguous (we should assume that by a small uterus they are referring to a prepubertal uterus, but they do not provide any data on ovarian size)."
case_044.txt,A,pediatrics,1,394537008,6,mapped,"Regarding the option of mammography, breast ultrasound is used in pediatrics, and in this case it would be indicated if we were told that there is breast asymmetry (we discard option 3)."
case_044.txt,A,precocious puberty,1,,,unmapped,"It seems that they want to present us with precocious puberty (or premature telarche) but they do not provide any analytical data and the ultrasound data are ambiguous (we should assume that by a small uterus they are referring to a prepubertal uterus, but they do not provide any data on ovarian size)."
case_044.txt,A,signs,1,,,unmapped,"Regarding breast biopsy, it would only be indicated if there are warning signs."
case_044.txt,A,speaking,1,87335007,13,mapped,"Strictly speaking, without analytical hormonal data, it seems that we could mark option 1, being necessary to follow the girl closely."
case_044.txt,A,suspicion,1,706876006,8,mapped,"If we follow the diagnostic scheme for a premature telarche or suspicion of precocious puberty, we request bone age and abdominal ultrasound (the EO is not advanced as in precocious puberty, and we assume that with a small uterus they mean a prepubertal uterus); according to the complementary examinations that we are …"
case_044.txt,A,tanner iv,1,,,unmapped,"If we follow the diagnostic scheme for a premature telarche or suspicion of precocious puberty, we request bone age and abdominal ultrasound (the EO is not advanced as in precocious puberty, and we assume that with a small uterus they mean a prepubertal uterus); according to the complementary examinations that we are …"
case_044.txt,A,treatment,1,,,unmapped,"If we take all the above data for granted, we could rule out option 4, which would be the treatment of a central precocious puberty."
case_044.txt,A,ultrasound,1,16310003,11,mapped,"It seems that they want to present us with precocious puberty (or premature telarche) but they do not provide any analytical data and the ultrasound data are ambiguous (we should assume that by a small uterus they are referring to a prepubertal uterus, but they do not provide any data on ovarian size)."
case_044.txt,A,warning,1,,,unmapped,"Regarding breast biopsy, it would only be indicated if there are warning signs."
case_044.txt,B,premature thelarche,3,,,unmapped,"The presented case suggests premature thelarche, a condition characterized by precocious breast development in the absence of other secondary sexual characteristics, such as pubic or axillary hair, in girls under the age of 8."
case_044.txt,B,absence,2,418560003,4,mapped,"The presented case suggests premature thelarche, a condition characterized by precocious breast development in the absence of other secondary sexual characteristics, such as pubic or axillary hair, in girls under the age of 8."
case_044.txt,B,case,2,398241000,3,mapped,"The presented case suggests premature thelarche, a condition characterized by precocious breast development in the absence of other secondary sexual characteristics, such as pubic or axillary hair, in girls under the age of 8."
case_044.txt,B,central precocious puberty,2,237816004,13,mapped,"While it is essential to consider alternative conditions that may cause precocious puberty, such as gonadotropin-secreting tumors, central precocious puberty, or McCune-Albright syndrome, given the absence of other signs typically associated with these conditions, they seem less likely in this case."
case_044.txt,B,condition,2,260905004,4,mapped,"The presented case suggests premature thelarche, a condition characterized by precocious breast development in the absence of other secondary sexual characteristics, such as pubic or axillary hair, in girls under the age of 8."
case_044.txt,B,precocious,2,235246008,5,mapped,"The presented case suggests premature thelarche, a condition characterized by precocious breast development in the absence of other secondary sexual characteristics, such as pubic or axillary hair, in girls under the age of 8."
case_044.txt,B,administration,1,,,unmapped,"Administration of GnRH analogues (option 4) is typically used to suppress premature puberty in central precocious puberty, which is different from the presented case."
case_044.txt,B,age,1,102518004,7,mapped,"The presented case suggests premature thelarche, a condition characterized by precocious breast development in the absence of other secondary sexual characteristics, such as pubic or axillary hair, in girls under the age of 8."
